date1,0_crop_wheat_rice_maize,100_lighting_led_street_light,101_cement_sc_mineralisation_industry,102_green_firms_employees_innovation,103_protein_proteins_insect_peptides,104_hydropower_reservoir_dam_impoundment,105_olive_oil_virgin_extraction,106_blockchain_pos_proof_traceability,107_biochar_peat_soil_rice,108_optical_networks_network_pon,109_computing_software_green_hardware,10_waste_landfill_msw_municipal,110_data_centers_computing_center,111_palm_oil_kernel_mill,112_coli_ala_glycine_acid,113_ship_ais_ships_maritime,114_reforming_methane_plasma_hydrogen,115_drying_dryer_solar_moisture,116_routing_problem_vehicle_delivery,117_cassava_starch_biogas_sago,118_online_intention_purchase_shopping,119_bricks_brick_biosolids_masonry,11_mobility_transport_transportation_traffic,120_hotels_hotel_accommodation_hospitality,121_calculators_calculator_users_usability,122_lignocellulosic_enzymes_ethanol_biomass,123_heat_pump_heating_pumps,124_pulp_paper_magazine_papermaking,125_wood_furniture_chair_aluminium,126_telemedicine_patients_telehealth_patient,127_coffee_cultivation_shade_robusta,128_logistics_reverse_routing_distribution,129_aircraft_electric_aviation_propulsion,12_care_health_healthcare_hospitals,130_bamboo_scaffolding_laminated_shear,131_orc_rankine_compressor_heat,132_forecasting_learning_lstm_machine,133_endoscopy_gastrointestinal_gastroenterology_gi,134_perovskite_cells_silicon_psc,135_timber_connections_steel_shear,136_printing_dpc_rheological_printable,137_biochar_mortar_cement_cementitious,138_biogas_digestate_digestion_anaerobic,139_dietary_diet_china_food,13_bioplastics_plastics_biodegradable_polymers,140_irrigation_water_nexus_agricultural,141_lighting_greenhouses_light_sunlight,142_water_pumping_distribution_wdss,143_pipe_pipeline_pipes_trenchless,144_extraction_pectin_extracted_mae,145_lignin_kraft_flocculants_pcfa,146_mortar_mortars_lime_pods,147_ceramic_geosynthetics_truss_glubam,148_fish_meal_aquaculture_bsy,149_magnesium_mgo_roasting_brine,14_networks_cellular_network_wireless,150_reimagining_shrinking_urban_rail,151_fog_computing_edge_iot,152_coal_gangue_cg_cga,153_conferences_conference_online_person,154_geothermal_wells_station_egs,155_russian_russia_conflict_risks,156_aluminum_aluminium_smelter_primary,157_turbine_turbines_compressor_gas,158_uncertainty_lca_carlo_monte,159_cold_fruit_mcp_ulo,15_household_households_income_consumption,160_label_labeling_labelling_labels,161_aviation_airlines_corsia_travel,162_organ_surgery_surgical_cardiac,163_highway_road_construction_infrastructure,164_desalination_solar_md_wh,165_ald_electronics_ic_silicon,166_tourists_tourism_slow_travel,167_urban_agriculture_food_gardening,168_dea_envelopment_eco_efficiency,169_ammonia_nh_jp_nitrogen,16_electricity_energy_renewable_pinch,170_grape_grapes_vineyard_viticulture,171_leather_footwear_rubber_latex,172_banana_chocolate_bananas_pineapple,173_insulation_straw_bale_materials,174_tea_darjeeling_ccl_smallholder,175_pavement_rca_aggregate_recycled,176_food_foodex_urges_groceries,177_hotel_hospitality_hotels_hoteliers,178_dental_dentistry_examination_oral,179_iea_levers_cement_concrete,17_tourism_tourist_tourists_destination,18_china_provinces_cities_regional,19_composites_fiber_fibers_composite,1_milk_dairy_beef_farm,20_chain_supply_cap_tax,21_corporate_companies_disclosure_firms,22_electrochemical_ni_catalysts_reaction,23_consumers_labels_meat_consumer,24_geopolymer_geopolymers_ash_fly,25_cement_hydration_slag_alkali,26_engine_combustion_engines_ignition,27_product_design_manufacturing_conceptual,28_surgical_surgery_reusable_disposable,29_alloys_laser_welding_alloy,2_building_buildings_construction_embodied,30_hydrogen_electrolysis_storage_renewable,31_behavior_pro_attitudes_climate,32_electric_vehicles_vehicle_battery,33_forest_wood_tree_trees,34_textile_cotton_textiles_polyester,35_oil_eor_reservoirs_recovery,36_ecological_countries_growth_financial,37_sugarcane_sugar_ethanol_corn,38_wind_offshore_wave_turbines,39_packaging_bags_glass_food,3_wastewater_treatment_sludge_water,40_scheduling_shop_job_algorithm,41_asphalt_pavement_road_wma,42_desalination_seawater_osmosis_reverse,43_plastic_plastics_recycling_waste,44_inhalers_inhaler_asthma_dpis,45_ai_learning_training_deep,46_mrio_output_trade_input,47_steel_furnace_iron_steelmaking,48_cities_city_urban_ghg,49_healthcare_pathology_nhs_footprint,4_concrete_strength_cement_ash,50_wine_bottle_wineries_winery,51_ict_digital_media_user,52_food_waste_wasted_flw,53_fishing_fisheries_fishery_seafood,54_printing_printed_electronics_ink,55_soil_strength_stabilization_stabilized,56_iot_internet_network_networking,57_photocatalytic_pec_photocatalysis_splitting,58_coal_gasification_pyrolysis_biomass,59_port_ports_maritime_shipping,5_university_campus_students_education,60_pv_silicon_photovoltaic_modules,61_charging_electric_ev_vehicle,62_research_bibliometric_articles_footprints,63_membranes_membrane_separation_mofs,64_food_cooking_products_cf,65_battery_lithium_batteries_ion,66_supply_chain_chains_management,67_aquaculture_fish_salmon_carp,68_conference_conferences_meeting_travel,69_machining_cutting_grinding_mql,6_grid_power_pv_renewable,70_radiative_thermoelectric_cooling_thermal,71_cooling_air_cooled_heat,72_biomass_pyrolysis_gasification_process,73_smart_appliances_control_home,74_concrete_compressive_strength_learning,75_refrigeration_refrigerants_refrigerant_supermarket,76_cataract_surgery_eye_surgical,77_dialysis_hemodialysis_kidney_dialysate,78_sport_events_sports_event,79_microalgae_cultivation_biomass_algae,7_diet_dietary_food_diets,80_evaporation_solar_aerogel_interfacial,81_bitcoin_cryptocurrency_cryptocurrencies_mining,82_household_rural_inequality_china,83_groundwater_streamflow_water_irrigation,84_lithium_batteries_electrode_ion,85_carbonation_curing_cement_carbonated,86_ecc_cementitious_composites_engineered,87_metals_copper_metal_rare,88_lca_iso_lci_assessment,89_biodiesel_oil_glycerol_catalyst,8_cloud_centers_computing_data,90_zeolite_catalyst_catalysts_complexes,91_digestion_anaerobic_biogas_ad,92_coal_shale_methane_gas,93_railway_rail_speed_hsr,94_anesthesia_anaesthesia_anaesthetic_sevoflurane,95_insulation_thermal_mycelium_conductivity,96_anaesthesia_comment_paediatric_anaesthetic,97_methanol_reforming_syngas_hydrogen,98_freight_transport_logistics_mile,99_concrete_recycled_reinforced_construction,9_footprint_carbon_preface_nuclear
2017-01-31,20.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,19.0,0.0,3.0,1.0,6.0,4.0,1.0,2.0,7.0,0.0,3.0,26.0,0.0,5.0,5.0,3.0,6.0,3.0,0.0,0.0,1.0,2.0,11.0,3.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,10.0,4.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,11.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,8.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
2017-04-30,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2017-07-31,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,16.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-01-31,22.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,27.0,9.0,1.0,0.0,2.0,3.0,0.0,0.0,6.0,1.0,3.0,19.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,10.0,3.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,3.0,20.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0
2018-04-30,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,13.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
2018-07-31,10.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,8.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2018-10-31,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,15.0,2.0,4.0,3.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
2019-01-31,18.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,23.0,4.0,3.0,2.0,3.0,5.0,2.0,3.0,3.0,0.0,1.0,25.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,2.0,2.0,5.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,11.0,1.0,4.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,7.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0
2019-04-30,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,9.0,4.0,2.0,6.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-07-31,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,13.0,3.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,11.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0
2019-10-31,15.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,12.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
2020-01-31,22.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,28.0,4.0,3.0,4.0,5.0,1.0,3.0,2.0,4.0,0.0,3.0,31.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,2.0,1.0,4.0,10.0,5.0,2.0,5.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,2.0,1.0,14.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,1.0,4.0,2.0,13.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2020-04-30,17.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,17.0,2.0,2.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2020-07-31,15.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,14.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,6.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0
